username,url,view1,view2,view3,view4,view5,view6,view7,view8,view9,view10
4emiz,https://www.tiktok.com/@4emiz,1100000,7000000,9000000,532,470,538,1328,773,1571,1385
deathyunn,https://www.tiktok.com/@deathyunn,3000000,4800000,1000000,151200,99700,464700,55800,30300,46200,96000
rikoroku_,https://www.tiktok.com/@rikoroku_,1900000,537,681,5344,413900,576,963,924,605,5239
t3mp0n_,https://www.tiktok.com/@t3mp0n_,624,246,0,0,0,0,0,0,0,0
_theycallm3,https://www.tiktok.com/@_theycallm3,178000,358400,975,1477,3374,317,1369,2725,15100,9414
d1edger19,https://www.tiktok.com/@d1edger19,118700,15400000,296,536,765,968,4570,839,1683,1205
anthxny_08,https://www.tiktok.com/@anthxny_08,1158,1466,1082,1318,1886,2004,3013,6390,5675,6011
iseenkris,https://www.tiktok.com/@iseenkris,9280,12800,26100,20100,56200,31200,247400,30900,64500,295200
lenadia.nijhuis,https://www.tiktok.com/@lenadia.nijhuis,3376,4763,7335,7528,11000,10300,4067,128800,4840,4490
_janineu,https://www.tiktok.com/@_janineu,16500000,1600000,1600000,4202,733,826,962,611,695,1240
kr0ks.com,https://www.tiktok.com/@kr0ks.com,69500,129900,1138,1269,2122,5171,33500,15800,2402,17500
emilseljeseth,https://www.tiktok.com/@emilseljeseth,27600000,36100000,32300000,2500000,804100,2500000,94000,270700,64300,167000
fayeknightly____,https://www.tiktok.com/@fayeknightly____,57300,636,940,9871,0,0,0,0,0,0
jerseyyjoe,https://www.tiktok.com/@jerseyyjoe,2700000,61000000,51200000,237300,1300000,245200,5000000,1200000,418400,2400000
xandoy_shshs,https://www.tiktok.com/@xandoy_shshs,839,20,20,10,13,8,191,27,34,28
clip.fiend,https://www.tiktok.com/@clip.fiend,3700000,6100000,375,886,8856,5198,2766,2483,1611,1629
bigbanana_69,https://www.tiktok.com/@bigbanana_69,2400000,963900,589,391,842,642,3505,173300,22500,1642
clipsuppply,https://www.tiktok.com/@clipsuppply,9900000,455,251,277,308,1101,156,513,322,3061
ashleyandmamajiustice,https://www.tiktok.com/@ashleyandmamajiustice,789,731,634,598,600,445,366,379,329,261
cheekyclips4you,https://www.tiktok.com/@cheekyclips4you,321300,752,35500,2719,723,47,796,1045,181,221
khoyele,https://www.tiktok.com/@khoyele,1500000,689,600,7478,588,622,641,692,1002,777
chucklingquest,https://www.tiktok.com/@chucklingquest,670300,2400000,939500,1067,482,333,4549,271,6377,6596
hbvvujh,https://www.tiktok.com/@hbvvujh,8746,2341,3012,2175,868,105900,4390,462,791,186
themakeshiftproject,https://www.tiktok.com/@themakeshiftproject,131600,24400,112800,669400,343100,14600,19300,272400,102000,104700
fbskull,https://www.tiktok.com/@fbskull,1882,1500000,1326,4874,331,272,274,453,1443,183
filmsbysara,https://www.tiktok.com/@filmsbysara,4287,1600000,1575,16200,991,68800,491,2237,6133,1737
rosaperks_00,https://www.tiktok.com/@rosaperks_00,1231,393,585200,0,0,0,0,0,0,0
jimpickles1,https://www.tiktok.com/@jimpickles1,636700,191900,118800,886,896,1100,959,941,895,1094
deck1e_,https://www.tiktok.com/@deck1e_,7600000,215500,209,388,349,1651,1345,366500,310,872
valdirenecantuariadasil,https://www.tiktok.com/@valdirenecantuariadasil,6318,129800,23,185,35,36,180,60,197,217
itztherizzler,https://www.tiktok.com/@itztherizzler,25400000,27300000,21100000,367300,140300,138500,921700,279300,1300000,593400
victoryrealms,https://www.tiktok.com/@victoryrealms,37,64,891,340,1048,351,3896,769,349,2618
phatboylandy,https://www.tiktok.com/@phatboylandy,42900000,738000,8800000,7998,10800,211400,81100,59500,48300,80300
crxzy.cc.ftbl,https://www.tiktok.com/@crxzy.cc.ftbl,356200,15500000,314800,1296,605,874,1221,3300,7787,45100
zanereactz,https://www.tiktok.com/@zanereactz,764,797,698,618,632,658,606,680,0,0
.._hamswrld,https://www.tiktok.com/@.._hamswrld,43700,1561,1657,1746,4063,6354,6622,3943,6731,4345
etvertzz,https://www.tiktok.com/@etvertzz,6154,7278,6809,41100,12600,59900,22500,20300,31600,28800
hey.its.sara24,https://www.tiktok.com/@hey.its.sara24,458,327,470,214,203,243,450,203,260,341
sigmaohio2015,https://www.tiktok.com/@sigmaohio2015,2400000,1501,737,616,0,0,0,0,0,0
vexboltsofficia,https://www.tiktok.com/@vexboltsofficia,982,422,715,1254,4470,1253,1433,957,1364,2590
chy927kxn,https://www.tiktok.com/@chy927kxn,4806,992,969,1147,1137,1069,951,1168,1234,3547
bailey_.grace,https://www.tiktok.com/@bailey_.grace,3400000,274,275,367,292,159,264,130,161,189
raykey.ae,https://www.tiktok.com/@raykey.ae,58700,75000,288600,36700,56200,48400,77000,51400,54800,82700
ejaycruzz,https://www.tiktok.com/@ejaycruzz,37600000,13300000,162600,143200,1400000,523200,155700,147300,161000,2000000
fiiivestar,https://www.tiktok.com/@fiiivestar,9100000,1200000,879500,18300,91500,572000,26500,72500,56500,85000
rizzskibidimewinggyatt,https://www.tiktok.com/@rizzskibidimewinggyatt,283,253,0,0,0,0,0,0,0,0
the.rizzler1057,https://www.tiktok.com/@the.rizzler1057,22,287,69,227,43,20,1053,0,0,0
theclip.city,https://www.tiktok.com/@theclip.city,10200000,1782,26800,34600,29700,25900,30300,37100,73700,0
mo0namv,https://www.tiktok.com/@mo0namv,2354,12700,1082,2104,9363,699,1324,1043,1145,985
cvthalxya_0.1,https://www.tiktok.com/@cvthalxya_0.1,14,56,40,51,56,51,43,54,56,32
sherry.lim,https://www.tiktok.com/@sherry.lim,2638,89400,22700,4575,311200,6378,125400,52700,357100,127100
tapsimulation,https://www.tiktok.com/@tapsimulation,50500000,146900,299400,2800000,219700,1100000,106500,70400,354000,60000
itsdumpling0.0,https://www.tiktok.com/@itsdumpling0.0,69900,201,936,3868,239,189,916,254,398,181
zryku.xoxo,https://www.tiktok.com/@zryku.xoxo,3506,414,519,534,533,521,294,578,354,7143
jiafeichi,https://www.tiktok.com/@jiafeichi,429,3759,21700,3807,2576,2383,2982,3387,5650,5085
the_trendsetterdti,https://www.tiktok.com/@the_trendsetterdti,835,943,2420,1921,1017,1830,1614,333,340,636
guycooperlimited,https://www.tiktok.com/@guycooperlimited,100000000,3600000,70300000,41900,34600,709500,87200,1400000,499200,1800000
seal11052,https://www.tiktok.com/@seal11052,2860,4900000,604400,198,107600,3805,3451,2989,2026,1849
graph1cer,https://www.tiktok.com/@graph1cer,2000000,598,315200,494,1702,1607,475,816,760,521
thebesttay,https://www.tiktok.com/@thebesttay,820,5300000,1400000,520,521,522,13700,583,2121,512
_yandani,https://www.tiktok.com/@_yandani,39600,14200000,7600000,74500,70700,268800,118400,146300,465800,155400
skzmytherapyy,https://www.tiktok.com/@skzmytherapyy,413,402,449,423,362,553,499,527,475,479
droopl,https://www.tiktok.com/@droopl,10700,2500000,9957,10700,132700,766300,40400,643900,4000000,1300000
tbx_swat,https://www.tiktok.com/@tbx_swat,15700,1298,60300,0,0,0,0,0,0,0
momoi_ai,https://www.tiktok.com/@momoi_ai,5200000,2200000,5400000,15900,461100,247500,839400,73600,430800,522600
just.luq,https://www.tiktok.com/@just.luq,95000,74,109,184,42,0,0,0,0,0
i.edit.because.i.like.it,https://www.tiktok.com/@i.edit.because.i.like.it,5335,10,12,269,9,4,5,42,13,5
nationaltrust,https://www.tiktok.com/@nationaltrust,1073,322800,65500,1748,2839,14000,4911,14900,2049,286500
memingeverything,https://www.tiktok.com/@memingeverything,112000,127000,772500,914,3903,1691,488,81,498,1360
_revitt,https://www.tiktok.com/@_revitt,2700000,8739,0,0,0,0,0,0,0,0
belloworldd2,https://www.tiktok.com/@belloworldd2,8300000,1178,350,328,2565,493,340,354,563,1100000
giyuu.core,https://www.tiktok.com/@giyuu.core,452,947,211,764,2709,381,517,272,190,318
agvsfxo,https://www.tiktok.com/@agvsfxo,3100000,240,1174,1106,2273,2161,2200,1295,2904,4933
jamespalmer_official,https://www.tiktok.com/@jamespalmer_official,563000,557700,130900,546,548,347,618,193,334,525
ru.music.24,https://www.tiktok.com/@ru.music.24,693400,1064,1475,696600,0,0,0,0,0,0
shot.gvns_,https://www.tiktok.com/@shot.gvns_,3200000,8600000,159300,328,473,291,386,695,1831,477
angiejujuju17_,https://www.tiktok.com/@angiejujuju17_,169600,1100000,613,32000,2420,776,455,645,4691,906
skyblade1010c,https://www.tiktok.com/@skyblade1010c,242,1260,339500,4755,5777,3572,4520,3153,2759,63900
nct127i,https://www.tiktok.com/@nct127i,276,296,544,293,64,412,243,294,469,7486
o_dahye_o,https://www.tiktok.com/@o_dahye_o,27600,144500,618400,43300,107100,95400,57100,81700,171500,79400
miumarrr,https://www.tiktok.com/@miumarrr,497,2156,560300,0,0,0,0,0,0,0
volodyapiano,https://www.tiktok.com/@volodyapiano,2338,23300,5772,732,551,10300,1244,1816,4353,1626
its.thefirstofthemonth,https://www.tiktok.com/@its.thefirstofthemonth,13100000,8200000,7800000,178600,6900000,2300000,4900000,258800,872300,12600000
wpt.luna,https://www.tiktok.com/@wpt.luna,155000,68200,4962,324,765,334,331,1264,807,2285
reorun_777,https://www.tiktok.com/@reorun_777,7462,0,0,0,0,0,0,0,0,0
yusplays,https://www.tiktok.com/@yusplays,340700,1500000,20400,1245,3915,16500,6604,17600,1799,548
polyjuicey,https://www.tiktok.com/@polyjuicey,17300,5254,200,289,7948,1318,685,362,422,724
avdbsings,https://www.tiktok.com/@avdbsings,4200000,6700000,646,2780,711,963,2028,1167,8864,1913
jethro_manurung,https://www.tiktok.com/@jethro_manurung,9712,36800,33300,262,525,409,343,330,503,1549
emowiku,https://www.tiktok.com/@emowiku,933,24600,7790,333,1948,32,1015,1181,392,53
amp_narta,https://www.tiktok.com/@amp_narta,590,654,582,520,674,243,774,910,292,525
manu_5379,https://www.tiktok.com/@manu_5379,43200,1257,41,90,601,1850,987,378,983,352
._gccstars,https://www.tiktok.com/@._gccstars,304,287,265,1011,999,959,488,554,876,1922
atzelili,https://www.tiktok.com/@atzelili,2700000,408,370,410,5229,1240,886,538,632,4490
not_aname1,https://www.tiktok.com/@not_aname1,295,852,879,1067,970,912,636,785,22500,1574
zaralarssonsweet,https://www.tiktok.com/@zaralarssonsweet,49500,3200000,226600,4574,13400,13600,1711,232900,23500,2112
charliethesteak2015,https://www.tiktok.com/@charliethesteak2015,4700000,6300000,3200000,610,1103,4385,15600,76600,31000,58000
hossssssssss0,https://www.tiktok.com/@hossssssssss0,684500,384,346,263,488,104,78,290,379,476
jellypeeenut,https://www.tiktok.com/@jellypeeenut,394,698,508,997,826,818,1106,1400000,5052,847
daily_crashout2037,https://www.tiktok.com/@daily_crashout2037,1805,1219,2455,4916,1149,2555,12400,4157,1554,7536
memesoftheday__,https://www.tiktok.com/@memesoftheday__,293,701,837,1161,2939,792,2694,3672,991,3326
twothang,https://www.tiktok.com/@twothang,16100,3800000,3500000,129200,75600,114000,83400,388700,323800,133800
dizakino,https://www.tiktok.com/@dizakino,224900,174100,1119,18700,45800,30800,150900,62200,43200,14800
mrsmiley058,https://www.tiktok.com/@mrsmiley058,6800000,188100,550700,827,952,1631,1866,1470,1543,1314
kmrndoesmemes,https://www.tiktok.com/@kmrndoesmemes,4382,6296,7890,2672,2900000,8667,8070,7680,6476,13200
meme._.galaxy,https://www.tiktok.com/@meme._.galaxy,503,266,642,313,279,243,211,185,193,249
oldgia1,https://www.tiktok.com/@oldgia1,20400000,17800000,899,1891,1591,2339,2738,3259,2578,3154
umdertime,https://www.tiktok.com/@umdertime,15000000,3421,1980,3717,2488,2500,2092,1309,1745,1446
guessingthecountries,https://www.tiktok.com/@guessingthecountries,1041,5046,0,0,0,0,0,0,0,0
dr.supermanfan,https://www.tiktok.com/@dr.supermanfan,13700000,12700000,4400000,3100000,0,0,0,0,0,0
truereligion,https://www.tiktok.com/@truereligion,564400,19500,18300,19200,24000,177700,24000,19300,65700,226000
memenyengirrr,https://www.tiktok.com/@memenyengirrr,50100000,23600000,19600000,4100000,45200,174100,53200,706800,932200,2400000
graceoconnor13,https://www.tiktok.com/@graceoconnor13,31,234,344,874,442,1817,331,89,37,320
big__tasty__,https://www.tiktok.com/@big__tasty__,4700000,1200000,1000000,1327,1055,7089,441,337,179,451
stefanisinsciencefun,https://www.tiktok.com/@stefanisinsciencefun,20900,35400,45200,333,513,305,1037,404,531,447
young_drunk0,https://www.tiktok.com/@young_drunk0,922,2971,719,0,0,0,0,0,0,0
mercuri_88,https://www.tiktok.com/@mercuri_88,145500000,129100000,71100000,477100,110600,95000,54300,44700,50900,195100
viralblitzrealm,https://www.tiktok.com/@viralblitzrealm,75200000,30900000,15000000,1575,2859,3653,1766,3296,3371,2178
shafu009,https://www.tiktok.com/@shafu009,2000000,70800000,12500,4669,5677,19900,256000,24800,27700,40100
chrizzhall,https://www.tiktok.com/@chrizzhall,112800000,74800000,65000000,50300,68100,210800,31500,165200,271400,171300
rian_aldhian,https://www.tiktok.com/@rian_aldhian,146500,1500000,509,183,1675,1303,2067,1126,300,722
ziezzii,https://www.tiktok.com/@ziezzii,64800000,2800000,14700000,17500,500300,48100,198700,47400,73000,94700
agonagasugi,https://www.tiktok.com/@agonagasugi,37000000,2061,11800,11900,14100,2600000,26900,24700,16300,147700
satoyu727,https://www.tiktok.com/@satoyu727,709800,176100000,99700000,431500,1400000,1000000,4500000,1200000,1100000,2600000
el_hormiguero,https://www.tiktok.com/@el_hormiguero,38500,22600,19200,910,69800,146700,39400,3778,30600,117900
elena_blimey,https://www.tiktok.com/@elena_blimey,4966,19800,10200,15700,49900,42400,2400000,504000,2400000,465400
sashafc25,https://www.tiktok.com/@sashafc25,428700,178800,698,266,294,688,9518,33800,967,16600
mateus_hwang,https://www.tiktok.com/@mateus_hwang,103300,133700,32200,41100,714900,1600000,1400000,2800000,1600000,4700000
rei_das_edits_sus_ofc,https://www.tiktok.com/@rei_das_edits_sus_ofc,4201,284900,181,253,1295,245,32,356,1542,50
z.vennie,https://www.tiktok.com/@z.vennie,102200,945200,1600000,49,82,25,919,57,8675,173
supersila4_tiktok,https://www.tiktok.com/@supersila4_tiktok,28300,11800,27200,4689,11000,2778,5448,17400,3801,7310
dweeepa,https://www.tiktok.com/@dweeepa,1500000,6800000,2500000,21400,25900,90800,74200,89700,250800,89400
yadro.greenscreen,https://www.tiktok.com/@yadro.greenscreen,53800,88300,2313,8486,2698,3180,13200,6308,14500,13900
nanii_k,https://www.tiktok.com/@nanii_k,2400000,1200000,1400000,621,454,399,389,445,1131,655
efewissie,https://www.tiktok.com/@efewissie,21600000,39800000,38300000,275400,405400,161900,1100000,1500000,186100,447200
ahmablanda,https://www.tiktok.com/@ahmablanda,1100000,9100000,144400,859900,0,0,0,0,0,0
fk_project0,https://www.tiktok.com/@fk_project0,14900000,12900000,40500000,66,11900,6165,20900,21300,41500,25800
wrizzposts69,https://www.tiktok.com/@wrizzposts69,1300000,31300000,1202,1068,1185,1029,948,843,595,916
ocmemecentral,https://www.tiktok.com/@ocmemecentral,120700,95000,520,872,972,975,1438,1831,7583,460
tiemmuoia9,https://www.tiktok.com/@tiemmuoia9,1200000,190800,336200,4940,604,1062,4274,2781,1832,15200
for.you4574,https://www.tiktok.com/@for.you4574,6644,249,257,311,43,47,45,57,48,37
the_lucky0077,https://www.tiktok.com/@the_lucky0077,143,2295,124,1284,2130,363,246,129,122,210
simcxzz,https://www.tiktok.com/@simcxzz,11200000,6700000,4500000,1556,651,734,1082,13600,7562,515600
emilseljeseth,https://www.tiktok.com/@emilseljeseth,27600000,36100000,32300000,2500000,804100,2500000,94000,270700,64300,167000
notifi370,https://www.tiktok.com/@notifi370,14500000,8742,7520,593,819,718,1704,1494,1263,1300000
barnioflaif,https://www.tiktok.com/@barnioflaif,24100000,10700000,7100000,48500,120700,65700,59900,42900,36300,31700
go_youngg,https://www.tiktok.com/@go_youngg,57800,71700,89400,7569,123800,20100,35500,1400000,28500,18500
oldmoney.boy0,https://www.tiktok.com/@oldmoney.boy0,6708,11700,13800,88400,17100,291100,13900,27900,24500,30300
adixovic,https://www.tiktok.com/@adixovic,17100000,10000000,8100000,23400,20100,846300,18800,8375,7626,69700
damonludo3,https://www.tiktok.com/@damonludo3,964400,753800,903100,1000000,288000,173400,173200,134800,155700,235500
rickylemon99,https://www.tiktok.com/@rickylemon99,7000000,11700000,77700000,116800,220700,345400,1500000,558700,281900,693600
the_king_of_mewing,https://www.tiktok.com/@the_king_of_mewing,328500,18900,20000,83400,25000,58900,545000,169300,25000,66900
urso_m,https://www.tiktok.com/@urso_m,414,226,223,215,220,175,229,1243,210,95
king_juni,https://www.tiktok.com/@king_juni,12400000,368000,623000,867,34100,207000,17300,186400,6710,12400
milos.ru,https://www.tiktok.com/@milos.ru,17800000,932200,921700,5986,152500,33000,120300,145700,252200,455600
ta0.ako,https://www.tiktok.com/@ta0.ako,30100,19000,216300,234,203,4515,270,226,270,242
wonvenom,https://www.tiktok.com/@wonvenom,261300,12800,13800,102,250,1049,471,981,481,427
meeeeewing,https://www.tiktok.com/@meeeeewing,305000,3700000,24200000,1400000,2680,28000,4149,1581,7430,1380
bongopiercing,https://www.tiktok.com/@bongopiercing,1653,4822,9652,13600,64300,16300,5122,4965,11800,145400
inomi2008888,https://www.tiktok.com/@inomi2008888,90,47800,163000,28100,95100,130400,26700,23200,48600,20300
addictedtoella,https://www.tiktok.com/@addictedtoella,237100,819200,230700,70,336,414,692,384,282,667
,https://www.tiktok.com/@,0,0,0,0,0,0,0,0,0,0
yadro.greenscreen,https://www.tiktok.com/@yadro.greenscreen,53800,88300,2313,8495,2699,3182,13200,6309,14500,13900
pou.tuneado5,https://www.tiktok.com/@pou.tuneado5,3400000,1700000,838,236,276,204,147,1260,931,874
itsvegas.italo,https://www.tiktok.com/@itsvegas.italo,4853,267,391,902,272,7110,47900,676,1507,122900
lodivad,https://www.tiktok.com/@lodivad,21800000,8400000,9800000,11700,20300,337400,67600,16700,31100,38700
satoyu727,https://www.tiktok.com/@satoyu727,709900,176100000,99700000,1753,433300,1400000,1000000,4500000,1200000,1100000
fk_project0,https://www.tiktok.com/@fk_project0,14900000,12900000,40500000,204,12000,6271,21100,21400,42000,25800
william.n.whalsay,https://www.tiktok.com/@william.n.whalsay,134,108,301,314,280,300,307,464,330,149
team_kn_fr,https://www.tiktok.com/@team_kn_fr,343,259,404,132,205,225,250,227,221,138
barnioflaif,https://www.tiktok.com/@barnioflaif,24100000,10700000,7100000,48500,120700,65700,59900,42900,36300,31700
elena_blimey,https://www.tiktok.com/@elena_blimey,5186,19800,10200,15700,49900,42400,2400000,504000,2400000,465400
rei_das_edits_sus_ofc,https://www.tiktok.com/@rei_das_edits_sus_ofc,4201,284900,182,253,1295,245,32,356,1542,50
superpaperhero,https://www.tiktok.com/@superpaperhero,1500000,1400000,2200000,219600,27000,60400,31700,7208,162500,26300
prozeczx,https://www.tiktok.com/@prozeczx,305,1900000,854500,82,277,8792,110300,535,284,36
hetorqg,https://www.tiktok.com/@hetorqg,861200,285500,2000000,361,396,444,6254,502,19400,901
sheldonsv,https://www.tiktok.com/@sheldonsv,44400000,1000000,30700,4652,4217,4312,12300,10100,11100,28500
netflixlat,https://www.tiktok.com/@netflixlat,926800,5300000,1800000,1500000,1600000,2300000,2300000,3300000,1600000,1400000
the_king_of_mewing,https://www.tiktok.com/@the_king_of_mewing,328500,18900,20000,83400,25000,58900,545000,169300,25000,66900
sashafc25,https://www.tiktok.com/@sashafc25,428700,178800,698,266,294,688,9520,33800,967,16600
el_hormiguero,https://www.tiktok.com/@el_hormiguero,38500,22600,19200,933,70500,147600,39500,3796,30600,117900
chrizzhall,https://www.tiktok.com/@chrizzhall,112800000,74800000,65000000,50500,68200,210900,31600,165200,271400,171300
daniela.emmanuel,https://www.tiktok.com/@daniela.emmanuel,14800000,21200000,64700000,1100000,724000,928300,2200000,1800000,1700000,1800000
ta0.ako,https://www.tiktok.com/@ta0.ako,30100,19000,216300,234,203,4515,270,226,270,242
mrcrazyboixd,https://www.tiktok.com/@mrcrazyboixd,493,396,434,347,46,348,352,947,895,1322
yzkxi3,https://www.tiktok.com/@yzkxi3,13100,59300,19300,2329,8167,10800,71700,25400,820100,25200
soyalicer.dimeali,https://www.tiktok.com/@soyalicer.dimeali,253,1740,855,1429,556,514,741,760,560,1654
milos.ru,https://www.tiktok.com/@milos.ru,17800000,932200,921700,5986,152500,33000,120300,145700,252200,455600
ig.mat_szewczvkk,https://www.tiktok.com/@ig.mat_szewczvkk,445400,739,3112,1858,3972,8551,0,0,0,0
ocmemecentral,https://www.tiktok.com/@ocmemecentral,120700,95000,520,872,972,975,1438,1831,7583,460
trezforyou,https://www.tiktok.com/@trezforyou,244100,0,0,0,0,0,0,0,0,0
sindexzs,https://www.tiktok.com/@sindexzs,98300,62500,21500000,2800000,3900000,3600000,1400000,157600,2900000,1300000
efewissie,https://www.tiktok.com/@efewissie,21600000,39800000,38300000,276800,408600,162200,1100000,1500000,186200,447400
veyronguevara1603,https://www.tiktok.com/@veyronguevara1603,285400,866400,5566,4720,303,414,417,680,655,2291
meeeeewing,https://www.tiktok.com/@meeeeewing,305000,3700000,24200000,1400000,2680,28000,4149,1581,7430,1380
blacktuxedoboii,https://www.tiktok.com/@blacktuxedoboii,1133,107,114,1062,104,6730,4979,431,1337,859
notifi370,https://www.tiktok.com/@notifi370,14500000,8742,7520,593,819,718,1704,1494,1263,1300000
gabriell_0101,https://www.tiktok.com/@gabriell_0101,252,26,1230,273,166,369,162900,1956,2162,54800
supersila4_tiktok,https://www.tiktok.com/@supersila4_tiktok,28400,11800,27200,4694,11100,2780,5452,17400,3804,7315
supervinzt,https://www.tiktok.com/@supervinzt,16100000,35300000,13600000,39000,8865,5829,2740,3085,16300,11200
d4vid47_56,https://www.tiktok.com/@d4vid47_56,2175,1303,27800,2154,1526,2672,681,13600,2157,434
fetuccini_094,https://www.tiktok.com/@fetuccini_094,3082,311700,238,14,285,1528,852,777,585,251
simcxzz,https://www.tiktok.com/@simcxzz,11200000,6700000,4500000,1558,651,734,1082,13600,7562,515600
humourr_shorts,https://www.tiktok.com/@humourr_shorts,151400,91400,167,915,245,375,323,920,1094,1054
electronicant78,https://www.tiktok.com/@electronicant78,54500000,7692,55300,37300,109400,32700,852100,1400000,2600000,49300
kanye6078,https://www.tiktok.com/@kanye6078,106,277,218900,0,0,0,0,0,0,0
abcdefuck685,https://www.tiktok.com/@abcdefuck685,1537,1240,4,826,6,6,4,9,5,5
oscarfernando114,https://www.tiktok.com/@oscarfernando114,61300,355300,800700,774,395,518,67200,523,3200,577
teemo.yuumi,https://www.tiktok.com/@teemo.yuumi,3100000,25200000,2255,6534,6604,55300,4608,78100,4399,46100
deafkittylokum,https://www.tiktok.com/@deafkittylokum,14500,1600000,10800000,4276,7935,2197,4217,3485,2469,3418
cat.chloe.kittens,https://www.tiktok.com/@cat.chloe.kittens,82900,207500,5100000,1312,1409,2569,3705,1105,2557,2018
azia_and_ryan,https://www.tiktok.com/@azia_and_ryan,25400,65400,66700,74200,62600,64400,439900,63300,29600,73200
fosterthefurbabies,https://www.tiktok.com/@fosterthefurbabies,12900,11300,384300,116,637,589,789,858,796,834
khrelias,https://www.tiktok.com/@khrelias,2444,24400,186100,1390,552,191,402,373,394,410
sassykoonz,https://www.tiktok.com/@sassykoonz,53900,9781,4115,4779,15200,9329,6654,27200,12200,10700
fivecrazycats,https://www.tiktok.com/@fivecrazycats,3100000,11000000,17500000,9551,17200,15600,26200,42300,14300,25800
misothesiberian,https://www.tiktok.com/@misothesiberian,583,932,1553,2883,1177,1506,1765,1514,1238,745600
matatogames,https://www.tiktok.com/@matatogames,16600000,12300000,1200000,331800,2900000,1100000,1500000,923300,273600,1600000
freetrapp,https://www.tiktok.com/@freetrapp,834,1242,914,712,431,634,627,196,273,705
reznor_the_cat,https://www.tiktok.com/@reznor_the_cat,27000000,1200000,9700000,2868,3122,6604,411100,7801,41500,40900
wulong1997,https://www.tiktok.com/@wulong1997,47400000,23300000,23300000,35100,7092,34100,706500,704500,873700,399200
chrizzhall,https://www.tiktok.com/@chrizzhall,112800000,74800000,65000000,50600,68200,211000,31600,165300,271500,171300
kt220410,https://www.tiktok.com/@kt220410,890500,3856,1908,71200,36400,2884,13500,2398,1700000,2729
thilii_music,https://www.tiktok.com/@thilii_music,5700000,5100000,13000000,1220,926,1943,1089,8290,11400,3229
edgar.valden_irl,https://www.tiktok.com/@edgar.valden_irl,6300000,14800,665,673,863,623,533,646,633,760
skibidimastersigma2.0,https://www.tiktok.com/@skibidimastersigma2.0,505,565,820,5816,787,4811,0,0,0,0
lodivad,https://www.tiktok.com/@lodivad,21800000,8400000,9800000,11700,20300,337400,67600,16700,31100,38700
purrthecat,https://www.tiktok.com/@purrthecat,268400000,80600000,91200000,21200,14500,59700,46900,75600,1800000,301900
giddykittykat,https://www.tiktok.com/@giddykittykat,11000000,5300000,8500000,3012,4695,1700,6847,380500,3029,6110
misopesho,https://www.tiktok.com/@misopesho,96,276,258,89,112,3186,655,1218,652,617
ayazukii,https://www.tiktok.com/@ayazukii,3962,5716,4255,3409,4936,4345,6487,6580,6546,7432
supersila4_tiktok,https://www.tiktok.com/@supersila4_tiktok,28400,11800,27200,4695,11100,2782,5455,17400,3805,7318
crschsarmiento_mchlla,https://www.tiktok.com/@crschsarmiento_mchlla,728700,1300000,435100,189,182,1000,118,206,114,308
aicutekittens,https://www.tiktok.com/@aicutekittens,607200,605400,1200000,1647,1014,2646,437600,3983,3361,5906
autumn.mackenzie2,https://www.tiktok.com/@autumn.mackenzie2,395,967,2730,3613,3207,7060,0,0,0,0
hepualahaolelara,https://www.tiktok.com/@hepualahaolelara,343,147,72,148,211,431,320,72,96,359
pubity,https://www.tiktok.com/@pubity,37900000,13800000,34000000,1800000,866100,395000,1100000,155100,544700,917400
catshem,https://www.tiktok.com/@catshem,368,100,502,286,357,511,431,334,363,318
skibitoilett123,https://www.tiktok.com/@skibitoilett123,1484,300400,1214,0,0,0,0,0,0,0
luna.olly,https://www.tiktok.com/@luna.olly,6854,5638,1853,329,270,279,486,416,305,989
looksmax.hub,https://www.tiktok.com/@looksmax.hub,3450,1934,4136,2986,13400,2288,1164,1194,17600,18400
yadro.greenscreen,https://www.tiktok.com/@yadro.greenscreen,53800,88300,2317,8505,2701,3185,13200,6311,14500,13900
damonludo3,https://www.tiktok.com/@damonludo3,964400,753800,903100,1000000,288000,173400,173200,134800,155700,235500
xkikicat,https://www.tiktok.com/@xkikicat,238300,1800000,1300000,3556,11300,1408,3647,3171,2136,3105
fashionshowbabys,https://www.tiktok.com/@fashionshowbabys,19900,1788,2943,4755,5679,719,5997,1463,1403,6916
daa_doge,https://www.tiktok.com/@daa_doge,38100000,2200000,237,261,84,913,5969,5425,477,549
tddongtv,https://www.tiktok.com/@tddongtv,211000,299700,131600,685,666,1046,898,974,802,786
rei_das_edits_sus_ofc,https://www.tiktok.com/@rei_das_edits_sus_ofc,4203,285000,182,253,1295,245,32,356,1544,50
gigii_draws,https://www.tiktok.com/@gigii_draws,618400,293,276,287,297,732,360,292,516,297
lost_lord.x,https://www.tiktok.com/@lost_lord.x,1300000,52500,11300,7020,886,1017,653,1514,1126,479
efewissie,https://www.tiktok.com/@efewissie,21600000,39800000,38300000,278000,412100,162500,1100000,1500000,186300,447600
bethanneep,https://www.tiktok.com/@bethanneep,16300000,10000000,28200000,22400,18800,45200,231000,2800000,1200000,1600000
callit.clips,https://www.tiktok.com/@callit.clips,11000000,10600000,5000000,2491,855,3063,1505,1898,3326,10300
pudding._.014,https://www.tiktok.com/@pudding._.014,900,160,351,447,372,0,0,0,0,0
barnioflaif,https://www.tiktok.com/@barnioflaif,24100000,10700000,7100000,48600,120700,65700,59900,42900,36300,31700
